customer_id,first_name,last_name,email,phone,date_of_birth,country,kyc_status,created_date,last_updated
CUST000202,Michael,Johnson,michael.johnson@gmail.com,+1-882-570-6530,1967-05-17,Spain,EXPIRED,2025-06-03,2026-01-22
CUST000203,Robert,Martinez,robert.martinez@yahoo.com,+1-816-743-9660,1940-06-30,Japan,NOT_STARTED,2025-02-26,2026-01-22
CUST000204,Sarah,Hernandez,sarah.hernandez@company.com,+1-619-306-5830,1939-04-24,Canada,REJECTED,2026-09-15,2026-01-22
CUST000205,Mary,Brown,mary.brown@yahoo.com,+1-761-587-6893,1959-04-07,Spain,VERIFIED,2026-05-24,2026-01-22
CUST000206,James,Taylor,james.taylor@company.com,+1-770-296-4783,1962-07-07,Germany,NOT_STARTED,2025-04-06,2026-01-22
CUST000207,Mary,Smith,mary.smith@outlook.com,+1-971-807-2014,1999-10-31,Italy,REJECTED,2026-09-09,2026-01-22
CUST000208,Robert,Thomas,robert.thomas@company.com,+1-408-902-1954,2002-07-12,Canada,EXPIRED,2026-05-11,2026-01-22
CUST000209,Jennifer,Smith,jennifer.smith@company.com,+1-774-668-8364,1932-05-08,Germany,PENDING,2026-12-11,2026-01-22
CUST000210,Thomas,Rodriguez,thomas.rodriguez@yahoo.com,+1-563-818-5442,1973-10-23,Australia,PENDING,2025-12-20,2026-01-22
CUST000211,Barbara,Hernandez,barbara.hernandez@yahoo.com,+1-900-337-1097,1944-12-25,Australia,VERIFIED,2025-08-17,2026-01-22
CUST000212,Robert,Smith,robert.smith@outlook.com,+1-897-547-5601,1982-09-10,India,EXPIRED,2027-01-10,2026-01-22
CUST000213,Lisa,Moore,lisa.moore@outlook.com,+1-900-292-8832,1960-06-16,India,EXPIRED,2025-06-24,2026-01-22
CUST000214,Sarah,Smith,sarah.smith@outlook.com,+1-525-703-9100,1935-11-04,India,VERIFIED,2026-12-19,2026-01-22
CUST000215,Mary,Wilson,mary.wilson@yahoo.com,+1-949-475-6784,1947-05-18,Italy,REJECTED,2026-10-29,2026-01-22
CUST000216,Sarah,Taylor,sarah.taylor@company.com,+1-558-281-6965,1938-06-17,Australia,PENDING,2026-11-23,2026-01-22
CUST000217,Charles,Johnson,charles.johnson@yahoo.com,+1-814-358-3531,2006-11-21,Spain,PENDING,2025-12-14,2026-01-22
CUST000218,Lisa,Smith,lisa.smith@outlook.com,+1-591-688-9190,1978-10-06,USA,NOT_STARTED,2026-09-17,2026-01-22
CUST000219,Mary,Lopez,mary.lopez@company.com,+1-871-946-5096,1961-05-25,Canada,VERIFIED,2025-02-15,2026-01-22
CUST000220,Sarah,Moore,sarah.moore@company.com,+1-996-820-7793,1965-09-06,USA,NOT_STARTED,2026-10-06,2026-01-22
CUST000221,Jennifer,Moore,jennifer.moore@gmail.com,+1-601-786-7129,1946-06-02,USA,NOT_STARTED,2025-03-22,2026-01-22
CUST000222,Thomas,Moore,thomas.moore@gmail.com,+1-596-302-5970,1993-11-12,Spain,VERIFIED,2025-04-21,2026-01-22
CUST000223,James,Anderson,james.anderson@gmail.com,+1-925-951-7428,2002-02-04,India,NOT_STARTED,2025-03-15,2026-01-22
CUST000224,Linda,Martinez,linda.martinez@gmail.com,+1-314-252-3625,1942-12-17,Canada,REJECTED,2025-09-19,2026-01-22
CUST000225,Jennifer,Garcia,jennifer.garcia@outlook.com,+1-785-525-6802,1951-05-08,USA,EXPIRED,2026-06-08,2026-01-22
CUST000226,Jennifer,Gonzalez,jennifer.gonzalez@gmail.com,+1-280-996-5313,1957-09-17,France,NOT_STARTED,2026-11-06,2026-01-22
CUST000227,William,Hernandez,william.hernandez@gmail.com,+1-998-683-1240,1949-01-08,Canada,REJECTED,2025-06-01,2026-01-22
CUST000228,Jennifer,Miller,jennifer.miller@outlook.com,+1-826-671-6456,1959-09-02,UK,VERIFIED,2026-09-07,2026-01-22
CUST000229,Jane,Jones,jane.jones@yahoo.com,+1-472-784-7001,1978-12-30,USA,NOT_STARTED,2025-07-25,2026-01-22
CUST000230,Jennifer,Davis,jennifer.davis@company.com,+1-887-796-6063,1950-11-04,Japan,REJECTED,2026-10-13,2026-01-22
CUST000231,Michael,Rodriguez,michael.rodriguez@company.com,+1-593-987-9855,1997-09-17,UK,PENDING,2026-07-08,2026-01-22
CUST000232,Richard,Brown,richard.brown@company.com,+1-693-320-9252,1962-09-24,Germany,VERIFIED,2026-06-09,2026-01-22
CUST000233,James,Hernandez,james.hernandez@gmail.com,+1-269-359-7309,2003-09-21,India,PENDING,2026-09-09,2026-01-22
CUST000234,William,Martinez,william.martinez@outlook.com,+1-756-997-6889,1972-10-23,Spain,PENDING,2025-03-24,2026-01-22
CUST000235,Michael,Gonzalez,michael.gonzalez@company.com,+1-405-489-4142,1934-07-27,USA,EXPIRED,2026-10-14,2026-01-22
CUST000236,James,Brown,james.brown@gmail.com,+1-499-974-8279,1968-02-08,USA,PENDING,2025-07-14,2026-01-22
CUST000237,William,Davis,william.davis@gmail.com,+1-830-257-5383,1966-09-30,Germany,EXPIRED,2026-11-10,2026-01-22
CUST000238,William,Gonzalez,william.gonzalez@outlook.com,+1-230-821-8000,1980-10-14,Canada,EXPIRED,2026-07-04,2026-01-22
CUST000239,Lisa,Williams,lisa.williams@yahoo.com,+1-566-538-1451,1966-07-11,Canada,EXPIRED,2025-10-06,2026-01-22
CUST000240,Richard,Gonzalez,richard.gonzalez@yahoo.com,+1-909-717-4623,1975-02-14,UK,EXPIRED,2026-10-07,2026-01-22
CUST000241,John,Garcia,john.garcia@company.com,+1-332-612-2605,1952-04-23,Canada,PENDING,2025-03-15,2026-01-22
CUST000242,Richard,Jones,richard.jones@outlook.com,+1-478-866-8794,1965-10-05,Canada,PENDING,2025-07-08,2026-01-22
CUST000243,William,Taylor,william.taylor@company.com,+1-911-554-3724,1961-12-23,Germany,PENDING,2025-04-16,2026-01-22
CUST000244,Sarah,Anderson,sarah.anderson@yahoo.com,+1-235-697-7549,1984-12-14,Japan,PENDING,2026-11-18,2026-01-22
CUST000245,David,Johnson,david.johnson@gmail.com,+1-694-781-9890,1970-08-27,France,EXPIRED,2026-10-26,2026-01-22
CUST000246,Richard,Anderson,richard.anderson@gmail.com,+1-972-355-5169,1987-08-05,Japan,PENDING,2026-02-23,2026-01-22
CUST000247,David,Jones,david.jones@outlook.com,+1-931-264-7408,1961-08-29,Canada,PENDING,2026-12-27,2026-01-22
CUST000248,John,Moore,john.moore@yahoo.com,+1-828-346-2800,1992-03-13,France,REJECTED,2026-04-04,2026-01-22
CUST000249,Emma,Moore,emma.moore@gmail.com,+1-636-883-9958,1980-10-05,Italy,VERIFIED,2025-03-15,2026-01-22
CUST000250,Emma,Hernandez,emma.hernandez@gmail.com,+1-425-605-2783,1941-08-06,Japan,NOT_STARTED,2026-08-26,2026-01-22
CUST000251,Patricia,Wilson,patricia.wilson@outlook.com,+1-470-646-5750,2007-01-25,Japan,VERIFIED,2025-02-16,2026-01-22
CUST000252,David,Jones,david.jones@outlook.com,+1-301-304-6436,1964-02-05,Italy,REJECTED,2025-08-06,2026-01-22
CUST000253,Linda,Hernandez,linda.hernandez@outlook.com,+1-935-553-7597,1952-12-31,Japan,REJECTED,2026-08-05,2026-01-22
CUST000254,Richard,Jones,richard.jones@company.com,+1-389-607-7696,1972-02-04,Italy,PENDING,2026-03-04,2026-01-22
CUST000255,Jennifer,Moore,jennifer.moore@yahoo.com,+1-964-976-9011,1949-05-12,Spain,VERIFIED,2025-08-11,2026-01-22
CUST000256,Linda,Wilson,linda.wilson@yahoo.com,+1-968-867-5150,1943-11-27,Germany,EXPIRED,2025-05-06,2026-01-22
CUST000257,Jane,Brown,jane.brown@gmail.com,+1-687-937-5407,1934-12-16,Italy,REJECTED,2025-06-03,2026-01-22
CUST000258,Michael,Thomas,michael.thomas@gmail.com,+1-694-321-9045,1981-04-26,France,EXPIRED,2026-03-11,2026-01-22
CUST000259,Sarah,Smith,sarah.smith@outlook.com,+1-939-780-3132,1997-12-03,India,REJECTED,2026-06-24,2026-01-22
CUST000260,Linda,Johnson,linda.johnson@outlook.com,+1-289-928-6562,1937-07-22,Australia,EXPIRED,2027-01-16,2026-01-22
CUST000261,Thomas,Thomas,thomas.thomas@yahoo.com,+1-420-529-9129,1995-05-07,India,NOT_STARTED,2025-05-28,2026-01-22
CUST000262,Linda,Thomas,linda.thomas@outlook.com,+1-998-726-1496,2006-08-22,Canada,PENDING,2026-10-19,2026-01-22
CUST000263,Jane,Miller,jane.miller@company.com,+1-442-442-6124,1970-06-13,France,EXPIRED,2026-11-12,2026-01-22
CUST000264,James,Martinez,james.martinez@gmail.com,+1-562-903-4854,1931-11-01,Spain,NOT_STARTED,2026-03-16,2026-01-22
CUST000265,Charles,Thomas,charles.thomas@company.com,+1-734-475-8090,1976-01-21,Italy,NOT_STARTED,2025-02-06,2026-01-22
CUST000266,Thomas,Johnson,thomas.johnson@gmail.com,+1-852-881-5099,1960-04-07,Italy,REJECTED,2026-09-03,2026-01-22
CUST000267,Barbara,Miller,barbara.miller@yahoo.com,+1-790-917-1132,1982-08-16,UK,REJECTED,2026-11-14,2026-01-22
CUST000268,Emma,Jones,emma.jones@yahoo.com,+1-412-271-7025,1979-01-08,Germany,PENDING,2025-12-22,2026-01-22
CUST000269,John,Williams,john.williams@yahoo.com,+1-235-999-9006,2000-08-12,Japan,REJECTED,2026-06-25,2026-01-22
CUST000270,Patricia,Anderson,patricia.anderson@yahoo.com,+1-626-845-9031,1957-02-28,Canada,REJECTED,2026-10-04,2026-01-22
CUST000271,David,Davis,david.davis@outlook.com,+1-350-807-3266,1938-01-14,Spain,VERIFIED,2025-11-11,2026-01-22
CUST000272,Barbara,Williams,barbara.williams@outlook.com,+1-257-694-6245,1935-10-12,UK,NOT_STARTED,2026-07-30,2026-01-22
CUST000273,Sarah,Martinez,sarah.martinez@gmail.com,+1-787-409-9740,1977-07-17,Germany,REJECTED,2025-05-04,2026-01-22
CUST000274,Richard,Taylor,richard.taylor@company.com,+1-442-779-8387,1991-02-23,Spain,VERIFIED,2025-09-28,2026-01-22
CUST000275,Barbara,Anderson,barbara.anderson@gmail.com,+1-975-312-2202,1947-05-12,USA,REJECTED,2025-08-29,2026-01-22
CUST000276,Sarah,Taylor,sarah.taylor@company.com,+1-877-751-4935,1971-08-18,France,REJECTED,2026-04-05,2026-01-22
CUST000277,Jane,Garcia,jane.garcia@yahoo.com,+1-238-910-6163,1995-12-14,France,PENDING,2026-03-02,2026-01-22
CUST000278,Richard,Wilson,richard.wilson@yahoo.com,+1-900-715-4030,1936-05-13,Germany,REJECTED,2026-03-17,2026-01-22
CUST000279,Charles,Moore,charles.moore@gmail.com,+1-300-925-9214,1964-11-15,India,EXPIRED,2026-07-13,2026-01-22
CUST000280,John,Williams,john.williams@company.com,+1-205-982-5574,1936-03-20,France,VERIFIED,2025-08-28,2026-01-22
CUST000281,Barbara,Brown,barbara.brown@outlook.com,+1-603-285-1905,1933-09-13,USA,EXPIRED,2025-02-23,2026-01-22
CUST000282,Mary,Hernandez,mary.hernandez@gmail.com,+1-452-798-2539,2004-02-21,USA,REJECTED,2025-02-13,2026-01-22
CUST000283,Lisa,Johnson,lisa.johnson@gmail.com,+1-947-685-6714,1983-01-19,France,REJECTED,2025-06-21,2026-01-22
CUST000284,Emma,Davis,emma.davis@gmail.com,+1-353-600-7140,1936-07-13,Australia,EXPIRED,2026-06-10,2026-01-22
CUST000285,Jane,Wilson,jane.wilson@outlook.com,+1-547-661-7216,2009-04-11,India,PENDING,2025-05-09,2026-01-22
CUST000286,Barbara,Miller,barbara.miller@yahoo.com,+1-363-758-6042,1944-11-15,Canada,NOT_STARTED,2026-06-29,2026-01-22
CUST000287,Robert,Taylor,robert.taylor@outlook.com,+1-601-307-6099,1998-06-21,Spain,PENDING,2025-04-10,2026-01-22
CUST000288,Richard,Smith,richard.smith@company.com,+1-485-366-1423,1946-12-20,Japan,EXPIRED,2025-08-12,2026-01-22
CUST000289,Barbara,Davis,barbara.davis@gmail.com,+1-471-559-7715,1936-09-07,Italy,PENDING,2025-01-24,2026-01-22
CUST000290,Lisa,Gonzalez,lisa.gonzalez@gmail.com,+1-590-265-7641,1992-04-28,France,VERIFIED,2025-12-24,2026-01-22
CUST000291,David,Johnson,david.johnson@company.com,+1-895-235-5607,1978-12-17,Japan,NOT_STARTED,2025-12-16,2026-01-22
CUST000292,Barbara,Martinez,barbara.martinez@company.com,+1-939-719-1537,1992-01-11,UK,PENDING,2026-09-20,2026-01-22
CUST000293,Charles,Gonzalez,charles.gonzalez@yahoo.com,+1-921-510-5855,1968-05-29,Spain,EXPIRED,2025-02-18,2026-01-22
CUST000294,Sarah,Gonzalez,sarah.gonzalez@gmail.com,+1-915-436-5520,1983-05-06,USA,NOT_STARTED,2026-02-13,2026-01-22
CUST000295,Lisa,Rodriguez,lisa.rodriguez@gmail.com,+1-592-643-6293,1950-06-21,UK,EXPIRED,2025-07-22,2026-01-22
CUST000296,Thomas,Miller,thomas.miller@company.com,+1-891-909-3108,1976-02-27,India,REJECTED,2026-06-19,2026-01-22
CUST000297,David,Rodriguez,david.rodriguez@yahoo.com,+1-430-546-6249,1992-12-14,Canada,REJECTED,2025-07-16,2026-01-22
CUST000298,Richard,Garcia,richard.garcia@company.com,+1-591-209-9183,1999-05-24,Canada,VERIFIED,2026-10-22,2026-01-22
CUST000299,Michael,Brown,michael.brown@yahoo.com,+1-722-337-8411,1986-02-07,USA,REJECTED,2026-08-06,2026-01-22
CUST000300,Robert,Gonzalez,robert.gonzalez@outlook.com,+1-559-431-5581,1967-06-26,USA,REJECTED,2026-10-16,2026-01-22
CUST000301,Thomas,Garcia,thomas.garcia@gmail.com,+1-382-236-9666,1939-07-28,Germany,REJECTED,2026-01-06,2026-01-22
CUST000302,David,Smith,david.smith@outlook.com,+1-388-376-8695,2007-12-23,Australia,EXPIRED,2026-11-16,2026-01-22
CUST000303,Sarah,Rodriguez,sarah.rodriguez@company.com,+1-290-561-6936,1950-03-18,Germany,VERIFIED,2026-08-24,2026-01-22
CUST000304,Jane,Taylor,jane.taylor@yahoo.com,+1-482-717-1376,1960-06-21,Japan,PENDING,2026-01-01,2026-01-22
CUST000305,Mary,Garcia,mary.garcia@yahoo.com,+1-702-479-9362,1967-11-30,USA,REJECTED,2026-02-23,2026-01-22
CUST000306,Michael,Gonzalez,michael.gonzalez@company.com,+1-948-819-4728,1960-07-26,Italy,REJECTED,2025-08-08,2026-01-22
CUST000307,James,Rodriguez,james.rodriguez@outlook.com,+1-853-520-5145,1981-05-06,Spain,NOT_STARTED,2026-06-18,2026-01-22
CUST000308,Linda,Thomas,linda.thomas@outlook.com,+1-964-366-4312,1988-10-09,UK,REJECTED,2026-12-25,2026-01-22
CUST000309,John,Hernandez,john.hernandez@outlook.com,+1-822-845-3563,1949-03-07,France,PENDING,2026-06-11,2026-01-22
CUST000310,Michael,Jones,michael.jones@yahoo.com,+1-711-960-2162,1938-03-24,Canada,VERIFIED,2026-10-28,2026-01-22
CUST000311,Mary,Garcia,mary.garcia@company.com,+1-987-775-7968,1965-06-29,UK,PENDING,2026-03-24,2026-01-22
CUST000312,Jane,Johnson,jane.johnson@gmail.com,+1-341-599-3109,1988-02-08,UK,PENDING,2025-07-14,2026-01-22
CUST000313,William,Jones,william.jones@company.com,+1-256-267-9626,1975-11-17,France,PENDING,2026-02-02,2026-01-22
CUST000314,Thomas,Taylor,thomas.taylor@yahoo.com,+1-218-886-1742,1974-04-21,Italy,EXPIRED,2025-08-24,2026-01-22
CUST000315,James,Miller,james.miller@company.com,+1-201-455-3230,1945-06-24,Spain,EXPIRED,2026-06-09,2026-01-22
CUST000316,James,Lopez,james.lopez@outlook.com,+1-355-509-8381,1943-08-11,Australia,REJECTED,2027-01-22,2026-01-22
CUST000317,Richard,Johnson,richard.johnson@company.com,+1-519-791-2683,1987-02-02,France,EXPIRED,2025-06-26,2026-01-22
CUST000318,Richard,Miller,richard.miller@yahoo.com,+1-216-905-5049,1964-03-23,Spain,NOT_STARTED,2026-12-11,2026-01-22
CUST000319,Emma,Hernandez,emma.hernandez@yahoo.com,+1-411-238-8892,1970-12-27,Japan,NOT_STARTED,2025-02-22,2026-01-22
CUST000320,John,Wilson,john.wilson@company.com,+1-844-624-9184,1942-03-11,India,NOT_STARTED,2025-12-23,2026-01-22
CUST000321,William,Brown,william.brown@gmail.com,+1-689-805-6339,1964-10-28,India,PENDING,2025-08-16,2026-01-22
CUST000322,James,Thomas,james.thomas@gmail.com,+1-491-342-2088,1954-07-08,Australia,PENDING,2025-04-03,2026-01-22
CUST000323,James,Miller,james.miller@outlook.com,+1-327-634-5606,1996-01-09,France,REJECTED,2025-06-09,2026-01-22
CUST000324,Jane,Johnson,jane.johnson@outlook.com,+1-619-213-3358,1947-07-09,UK,EXPIRED,2026-06-21,2026-01-22
CUST000325,William,Moore,william.moore@company.com,+1-693-303-1857,1992-07-28,USA,NOT_STARTED,2026-05-12,2026-01-22
CUST000326,John,Anderson,john.anderson@yahoo.com,+1-968-527-8337,1964-03-29,Japan,REJECTED,2026-06-07,2026-01-22
CUST000327,Thomas,Moore,thomas.moore@company.com,+1-968-660-1379,1956-07-18,Spain,VERIFIED,2025-11-07,2026-01-22
CUST000328,James,Martinez,james.martinez@gmail.com,+1-429-551-1607,1990-03-09,Australia,REJECTED,2025-08-19,2026-01-22
CUST000329,Richard,Taylor,richard.taylor@outlook.com,+1-712-563-4124,1946-05-14,Australia,PENDING,2025-07-03,2026-01-22
CUST000330,Thomas,Thomas,thomas.thomas@gmail.com,+1-772-573-3312,1957-04-24,Italy,NOT_STARTED,2026-08-11,2026-01-22
CUST000331,Jane,Moore,jane.moore@company.com,+1-575-637-6655,1961-06-22,Germany,PENDING,2026-08-16,2026-01-22
CUST000332,Jane,Johnson,jane.johnson@company.com,+1-684-357-2247,1997-06-20,Japan,EXPIRED,2026-10-30,2026-01-22
CUST000333,Michael,Williams,michael.williams@company.com,+1-816-375-6708,1972-09-30,UK,VERIFIED,2025-03-27,2026-01-22
CUST000334,David,Miller,david.miller@company.com,+1-585-975-9222,1981-11-09,USA,VERIFIED,2026-10-16,2026-01-22
CUST000335,Richard,Johnson,richard.johnson@yahoo.com,+1-535-570-9918,1969-02-24,Germany,VERIFIED,2025-10-28,2026-01-22
CUST000336,Jane,Anderson,jane.anderson@yahoo.com,+1-432-474-8050,1982-10-14,USA,PENDING,2025-03-01,2026-01-22
CUST000337,Jane,Martinez,jane.martinez@gmail.com,+1-897-989-6401,1992-12-17,Australia,EXPIRED,2025-12-12,2026-01-22
CUST000338,Michael,Brown,michael.brown@outlook.com,+1-820-701-5789,1934-10-11,Australia,NOT_STARTED,2026-06-01,2026-01-22
CUST000339,James,Johnson,james.johnson@outlook.com,+1-434-950-5466,2004-02-01,Spain,VERIFIED,2026-01-20,2026-01-22
CUST000340,James,Lopez,james.lopez@yahoo.com,+1-316-493-2336,2005-04-27,India,VERIFIED,2026-01-01,2026-01-22
CUST000341,Richard,Thomas,richard.thomas@outlook.com,+1-573-779-3975,1989-04-01,Spain,VERIFIED,2026-08-01,2026-01-22
CUST000342,William,Taylor,william.taylor@gmail.com,+1-657-540-6573,1930-12-29,USA,VERIFIED,2025-03-04,2026-01-22
CUST000343,Lisa,Taylor,lisa.taylor@yahoo.com,+1-451-372-7186,1996-09-05,USA,NOT_STARTED,2025-05-21,2026-01-22
CUST000344,Michael,Moore,michael.moore@outlook.com,+1-363-235-9633,1958-05-26,UK,PENDING,2025-01-29,2026-01-22
CUST000345,Patricia,Wilson,patricia.wilson@company.com,+1-771-758-5408,1951-09-01,Italy,NOT_STARTED,2026-03-18,2026-01-22
CUST000346,David,Moore,david.moore@outlook.com,+1-322-859-7020,1971-10-26,Canada,EXPIRED,2026-08-02,2026-01-22
CUST000347,Richard,Davis,richard.davis@gmail.com,+1-491-915-9716,1985-12-07,USA,PENDING,2026-03-22,2026-01-22
CUST000348,Sarah,Smith,sarah.smith@yahoo.com,+1-627-571-1773,1964-01-10,USA,EXPIRED,2025-11-09,2026-01-22
CUST000349,David,Brown,david.brown@company.com,+1-318-936-9837,1960-10-06,Australia,NOT_STARTED,2025-07-05,2026-01-22
CUST000350,Lisa,Miller,lisa.miller@yahoo.com,+1-537-285-1711,1991-09-13,Australia,NOT_STARTED,2025-05-21,2026-01-22
CUST000351,William,Thomas,william.thomas@outlook.com,+1-898-578-4188,1987-03-06,Germany,PENDING,2025-07-21,2026-01-22
CUST000352,Lisa,Taylor,lisa.taylor@outlook.com,+1-771-436-8823,1995-02-18,Australia,VERIFIED,2025-12-28,2026-01-22
CUST000353,Sarah,Johnson,sarah.johnson@gmail.com,+1-978-797-2155,2007-07-04,India,NOT_STARTED,2027-01-22,2026-01-22
CUST000354,Charles,Smith,charles.smith@outlook.com,+1-807-486-3162,2002-03-23,USA,EXPIRED,2025-04-15,2026-01-22
CUST000355,Lisa,Wilson,lisa.wilson@company.com,+1-918-260-8582,1983-03-22,Japan,PENDING,2026-08-22,2026-01-22
CUST000356,Mary,Davis,mary.davis@gmail.com,+1-586-983-8319,1976-05-16,Canada,VERIFIED,2027-01-21,2026-01-22
CUST000357,Lisa,Garcia,lisa.garcia@outlook.com,+1-202-921-6312,2000-09-20,Spain,REJECTED,2026-01-30,2026-01-22
CUST000358,Linda,Davis,linda.davis@gmail.com,+1-710-284-9709,1969-05-03,Germany,PENDING,2026-10-12,2026-01-22
CUST000359,Emma,Lopez,emma.lopez@yahoo.com,+1-409-291-3023,2003-04-24,Japan,NOT_STARTED,2025-07-17,2026-01-22
CUST000360,Barbara,Smith,barbara.smith@company.com,+1-366-438-2090,2004-03-24,India,REJECTED,2026-01-15,2026-01-22
CUST000361,Charles,Anderson,charles.anderson@company.com,+1-530-310-1421,2003-08-01,India,EXPIRED,2026-11-11,2026-01-22
CUST000362,William,Taylor,william.taylor@yahoo.com,+1-632-908-2335,1994-09-08,India,VERIFIED,2025-08-29,2026-01-22
CUST000363,Linda,Williams,linda.williams@outlook.com,+1-643-975-4080,2009-06-03,Germany,EXPIRED,2026-10-11,2026-01-22
CUST000364,Sarah,Wilson,sarah.wilson@gmail.com,+1-315-759-6826,1996-12-18,Canada,PENDING,2026-02-23,2026-01-22
CUST000365,Patricia,Thomas,patricia.thomas@yahoo.com,+1-801-741-5612,1982-04-17,Japan,NOT_STARTED,2026-03-13,2026-01-22
CUST000366,Emma,Martinez,emma.martinez@outlook.com,+1-260-712-2173,1940-11-05,Spain,EXPIRED,2026-07-17,2026-01-22
CUST000367,Patricia,Davis,patricia.davis@yahoo.com,+1-745-516-2502,1975-01-22,Italy,VERIFIED,2026-12-29,2026-01-22
CUST000368,Emma,Gonzalez,emma.gonzalez@company.com,+1-384-377-8137,1945-02-21,India,VERIFIED,2025-03-01,2026-01-22
CUST000369,William,Anderson,william.anderson@company.com,+1-352-316-3017,1999-08-26,Italy,REJECTED,2026-03-22,2026-01-22
CUST000370,Barbara,Rodriguez,barbara.rodriguez@outlook.com,+1-864-662-2383,1942-02-02,USA,EXPIRED,2025-06-27,2026-01-22
CUST000371,John,Anderson,john.anderson@gmail.com,+1-948-997-4023,1978-05-01,USA,REJECTED,2026-08-18,2026-01-22
CUST000372,David,Miller,david.miller@gmail.com,+1-997-946-7636,1953-04-30,USA,NOT_STARTED,2025-04-19,2026-01-22
CUST000373,Lisa,Davis,lisa.davis@gmail.com,+1-427-748-6438,1997-05-22,Canada,EXPIRED,2026-08-12,2026-01-22
CUST000374,Jane,Moore,jane.moore@company.com,+1-802-546-7798,1947-12-14,Canada,NOT_STARTED,2026-08-16,2026-01-22
CUST000375,Mary,Rodriguez,mary.rodriguez@outlook.com,+1-461-938-1345,1946-08-22,France,NOT_STARTED,2025-02-02,2026-01-22
CUST000376,Linda,Davis,linda.davis@yahoo.com,+1-596-255-8073,1952-05-21,Australia,PENDING,2025-11-03,2026-01-22
CUST000377,Sarah,Davis,sarah.davis@gmail.com,+1-824-631-4230,1947-03-07,Spain,PENDING,2026-12-19,2026-01-22
CUST000378,Michael,Garcia,michael.garcia@company.com,+1-435-213-5464,1985-01-31,USA,REJECTED,2026-02-15,2026-01-22
CUST000379,Sarah,Martinez,sarah.martinez@company.com,+1-806-651-7293,2008-10-16,India,VERIFIED,2025-06-20,2026-01-22
CUST000380,Richard,Williams,richard.williams@gmail.com,+1-621-692-5393,1938-04-01,Italy,VERIFIED,2025-04-13,2026-01-22
CUST000381,Barbara,Davis,barbara.davis@yahoo.com,+1-670-514-9275,2006-07-21,Australia,NOT_STARTED,2026-11-24,2026-01-22
CUST000382,Emma,Garcia,emma.garcia@gmail.com,+1-656-611-2436,1978-10-20,France,PENDING,2025-07-15,2026-01-22
CUST000383,Emma,Williams,emma.williams@company.com,+1-990-873-9594,1980-08-12,Canada,PENDING,2026-08-08,2026-01-22
CUST000384,Emma,Williams,emma.williams@company.com,+1-571-202-2917,1939-03-14,Japan,VERIFIED,2025-11-02,2026-01-22
CUST000385,Jennifer,Miller,jennifer.miller@gmail.com,+1-247-427-4278,1986-08-06,UK,EXPIRED,2025-11-27,2026-01-22
CUST000386,Michael,Brown,michael.brown@gmail.com,+1-807-515-6153,1941-10-26,UK,NOT_STARTED,2025-06-15,2026-01-22
CUST000387,James,Lopez,james.lopez@outlook.com,+1-264-824-2956,1934-07-18,USA,REJECTED,2027-01-05,2026-01-22
CUST000388,Thomas,Lopez,thomas.lopez@outlook.com,+1-798-305-8256,1991-06-15,France,NOT_STARTED,2025-09-26,2026-01-22
CUST000389,Robert,Smith,robert.smith@company.com,+1-573-432-7374,1970-04-09,UK,VERIFIED,2026-04-29,2026-01-22
CUST000390,Michael,Smith,michael.smith@outlook.com,+1-358-260-4262,1954-08-26,Germany,EXPIRED,2025-08-05,2026-01-22
CUST000391,Richard,Thomas,richard.thomas@company.com,+1-324-320-2531,1998-02-04,Germany,VERIFIED,2026-07-16,2026-01-22
CUST000392,Charles,Thomas,charles.thomas@company.com,+1-221-470-7219,1991-11-07,USA,EXPIRED,2026-10-03,2026-01-22
CUST000393,Mary,Taylor,mary.taylor@yahoo.com,+1-344-352-5098,1951-05-17,France,NOT_STARTED,2025-06-26,2026-01-22
CUST000394,Charles,Garcia,charles.garcia@company.com,+1-993-850-7231,1959-01-24,Germany,VERIFIED,2026-09-13,2026-01-22
CUST000395,David,Martinez,david.martinez@outlook.com,+1-976-871-6407,1978-06-18,UK,EXPIRED,2026-05-08,2026-01-22
CUST000396,Jennifer,Garcia,jennifer.garcia@yahoo.com,+1-272-623-4778,1944-08-16,Canada,REJECTED,2025-12-15,2026-01-22
CUST000397,Linda,Taylor,linda.taylor@company.com,+1-784-959-6901,1961-03-02,Germany,EXPIRED,2026-01-22,2026-01-22
CUST000398,Thomas,Davis,thomas.davis@yahoo.com,+1-559-948-9611,1966-07-17,Italy,REJECTED,2026-08-09,2026-01-22
CUST000399,John,Davis,john.davis@company.com,+1-807-738-4468,1999-02-17,Australia,EXPIRED,2025-09-17,2026-01-22
CUST000400,William,Smith,william.smith@outlook.com,+1-350-683-1145,1941-03-02,USA,VERIFIED,2025-08-17,2026-01-22
CUST000401,James,Moore,james.moore@company.com,+1-616-725-7841,1954-08-21,France,VERIFIED,2026-04-13,2026-01-22
CUST000402,Jennifer,Taylor,jennifer.taylor@gmail.com,+1-515-315-1086,1939-05-27,Germany,VERIFIED,2026-01-07,2026-01-22
CUST000403,Sarah,Moore,sarah.moore@yahoo.com,+1-224-719-7984,1965-02-10,USA,REJECTED,2025-01-30,2026-01-22
CUST000404,Robert,Brown,robert.brown@outlook.com,+1-946-216-1750,1968-06-24,France,NOT_STARTED,2026-06-02,2026-01-22
