customer_id,first_name,last_name,email,phone,date_of_birth,country,kyc_status,created_date,last_updated
CUST000205,James,Moore,james.moore@company.com,+1-941-811-9469,1964-09-19,Italy,NOT_STARTED,2026-11-20,2026-01-22
CUST000206,David,Jones,david.jones@company.com,+1-869-473-3131,2003-01-10,Germany,VERIFIED,2026-05-24,2026-01-22
CUST000207,Mary,Lopez,mary.lopez@gmail.com,+1-899-427-1218,1942-04-21,Australia,PENDING,2025-03-22,2026-01-22
CUST000208,John,Thomas,john.thomas@yahoo.com,+1-508-416-3955,2008-10-07,Japan,PENDING,2026-08-25,2026-01-22
CUST000209,Linda,Smith,linda.smith@gmail.com,+1-960-641-8170,1983-06-16,Germany,PENDING,2026-07-02,2026-01-22
CUST000210,,Wilson,sarah.wilson@yahoo.com,+1-627-241-7219,1956-11-28,India,NOT_STARTED,2027-01-20,2026-01-22
CUST000211,Lisa,Davis,lisa.davis@yahoo.com,+1-440-683-8406,1953-08-29,Spain,EXPIRED,2025-03-03,2026-01-22
CUST000212,Jennifer,Gonzalez,jennifer.gonzalez@gmail.com,+1-664-260-1158,1948-06-17,Italy,EXPIRED,2025-04-11,2026-01-22
CUST000213,Sarah,Williams,sarah.williams@gmail.com,+1-535-413-3868,1943-06-24,Spain,NOT_STARTED,2025-08-29,2026-01-22
CUST000214,James,Miller,james.miller@gmail.com,+1-815-690-4407,1996-11-28,USA,NOT_STARTED,2025-10-10,2026-01-22
CUST000215,David,Anderson,david.anderson@outlook.com,+1-508-463-6087,1962-10-07,Japan,EXPIRED,2025-03-15,2026-01-22
CUST000216,Richard,Brown,richard.brown@gmail.com,+1-900-478-8749,1943-03-27,Canada,VERIFIED,2025-06-06,2026-01-22
CUST000217,Sarah,Lopez,sarah.lopez@yahoo.com,+1-926-502-2895,1937-03-12,USA,PENDING,2025-06-05,2026-01-22
CUST000218,Patricia,Lopez,patricia.lopez@outlook.com,+1-424-970-7222,1991-06-26,Italy,PENDING,2026-04-10,2026-01-22
CUST000219,Jane,Davis,jane.davis@outlook.com,+1-361-838-7914,1961-07-03,Italy,REJECTED,2025-09-18,2026-01-22
CUST000220,David,Moore,david.moore@yahoo.com,+1-301-555-3342,1947-09-23,India,REJECTED,2025-08-18,2026-01-22
CUST000221,John,Brown,john.brown@company.com,+1-547-620-6944,1960-01-30,Japan,VERIFIED,2025-11-08,2026-01-22
CUST000222,Robert,Davis,robert@,+1-349-796-6321,1997-02-01,France,PENDING,2026-09-13,2026-01-22
CUST000223,Richard,Johnson,richard.johnson@yahoo.com,+1-421-840-2376,1933-06-23,Spain,REJECTED,2026-01-09,2026-01-22
CUST000224,Lisa,Davis,lisa.davis@company.com,+1-261-376-8932,1967-09-27,Australia,EXPIRED,2026-01-31,2026-01-22
CUST000225,Patricia,Jones,patricia.jones@company.com,+1-812-545-3661,1947-08-10,Italy,EXPIRED,2025-06-27,2026-01-22
CUST000226,Michael,Gonzalez,michael.gonzalez@yahoo.com,+1-481-513-6344,1985-12-07,France,REJECTED,2027-01-19,2026-01-22
CUST000227,Mary,Wilson,mary.wilson@gmail.com,+1-875-537-9963,2003-06-05,Australia,EXPIRED,2026-01-20,2026-01-22
CUST000228,Patricia,Hernandez,patricia.hernandez@gmail.com,+1-438-385-2497,1954-05-06,Spain,EXPIRED,2025-06-02,2026-01-22
CUST000229,Barbara,Taylor,barbara.taylor@company.com,+1-230-890-7498,1994-12-31,USA,VERIFIED,2026-06-18,2026-01-22
CUST000230,Jennifer,Lopez,jennifer.lopez@gmail.com,+1-594-836-2765,2026-13-45,Australia,EXPIRED,2025-05-07,2026-01-22
CUST000231,Charles,Gonzalez,charles.gonzalez@yahoo.com,+1-330-996-3063,1992-03-23,Spain,PENDING,2026-09-30,2026-01-22
CUST000232,Jennifer,Wilson,jennifer.wilson@yahoo.com,+1-993-271-3819,1940-04-29,Italy,PENDING,2025-09-14,2026-01-22
CUST000233,Richard,Anderson,richard.anderson@company.com,+1-909-928-7157,1955-07-10,India,REJECTED,2026-08-18,2026-01-22
CUST000234,Emma,Garcia,emma.garcia@outlook.com,+1-211-805-5393,1944-07-24,Canada,VERIFIED,2025-02-13,2026-01-22
CUST000235,,Garcia,emma.garcia@gmail.com,12345678901234567890,1946-05-27,France,EXPIRED,2025-05-28,2026-01-22
CUST000236,Jane,Williams,jane.williams@yahoo.com,+1-386-639-7303,1977-09-12,India,REJECTED,2025-05-29,2026-01-22
CUST000237,William,Lopez,william.lopez@outlook.com,+1-510-766-3012,1948-10-27,Australia,REJECTED,2026-02-25,2026-01-22
CUST000238,Charles,Taylor,charles@,+1-242-808-9054,1952-01-17,India,VERIFIED,2025-09-17,2026-01-22
CUST000239,James,Wilson,james.wilson@outlook.com,+1-216-205-4063,2008-07-02,Italy,PENDING,2025-10-17,2026-01-22
CUST000240,Michael,Garcia,michael.garcia@gmail.com,+1-728-872-7560,1978-06-12,Japan,REJECTED,2025-12-26,2026-01-22
CUST000241,Patricia,Gonzalez,patricia.gonzalez@company.com,+1-477-437-6219,1995-01-06,Italy,PENDING,2025-08-17,2026-01-22
CUST000242,Michael,,michael.davis@outlook.com,+1-765-780-6887,1946-01-24,Italy,VERIFIED,2025-10-02,2026-01-22
CUST000243,Jennifer,Hernandez,jennifer.hernandez@yahoo.com,+1-218-600-8182,2007-12-16,Canada,REJECTED,2025-08-26,2026-01-22
CUST000244,Robert,Miller,robert.miller@yahoo.com,+1-726-307-1630,1934-06-13,Germany,REJECTED,2026-10-19,2026-01-22
CUST000245,Patricia,Johnson,patricia.johnson@company.com,+1-956-678-8671,1938-02-24,UK,EXPIRED,2025-10-18,2026-01-22
CUST000246,James,Garcia,james.garcia@yahoo.com,+1-337-963-1747,2000-03-15,Germany,VERIFIED,2025-07-09,2026-01-22
CUST000247,John,,john.anderson@gmail.com,+1-492-462-1290,1974-09-29,Germany,VERIFIED,2025-11-20,2026-01-22
CUST000248,Mary,Martinez,mary.martinez@yahoo.com,+1-248-346-8748,1966-08-28,USA,NOT_STARTED,2026-12-05,2026-01-22
CUST000249,David,Hernandez,david.hernandez@outlook.com,+1-920-554-4279,1973-03-12,Spain,VERIFIED,2026-01-17,2026-01-22
CUST000250,Sarah,Thomas,sarah.thomas@yahoo.com,+1-659-467-2218,1937-07-18,USA,NOT_STARTED,2025-05-22,2026-01-22
CUST000251,Barbara,Wilson,barbara.wilson@yahoo.com,+1-583-945-6539,1986-11-30,Italy,REJECTED,2026-10-01,2026-01-22
CUST000252,James,Anderson,james.anderson@gmail.com,+1-824-599-2153,1944-08-28,Spain,REJECTED,2026-06-12,2026-01-22
CUST000253,Linda,Hernandez,linda.hernandez@yahoo.com,+1-678-901-4394,1986-06-27,Germany,EXPIRED,2026-12-25,2026-01-22
CUST000254,Charles,Gonzalez,charles.gonzalez@company.com,+1-581-351-2147,2008-05-24,Canada,REJECTED,2026-09-08,2026-01-22
CUST000255,Patricia,Davis,patricia.davis@company.com,+1-469-664-2719,1953-07-18,Spain,NOT_STARTED,2026-09-25,2026-01-22
CUST000256,Charles,Davis,charles.davis@yahoo.com,+1-794-369-8602,1992-01-10,France,PENDING,2027-01-09,2026-01-22
CUST000257,Barbara,Miller,barbara.miller@gmail.com,+1-290-824-1087,1985-09-11,Germany,EXPIRED,2025-01-27,2026-01-22
CUST000258,William,Davis,william.davis@outlook.com,+1-202-653-4143,1950-06-28,Japan,VERIFIED,2025-10-11,2026-01-22
CUST000259,Robert,Williams,robert.williams@company.com,+1-798-653-3329,1986-08-26,Germany,VERIFIED,2026-01-25,2026-01-22
CUST000260,William,Hernandez,william.hernandez@outlook.com,+1-308-819-1759,1992-09-02,Japan,NOT_STARTED,2026-02-14,2026-01-22
CUST000261,Emma,Davis,emma.davis@company.com,+1-645-556-5951,1991-04-06,Spain,PENDING,2026-03-27,2026-01-22
CUST000262,David,,david.davis@outlook.com,+1-539-630-7057,1956-07-19,Australia,PENDING,2026-06-07,2026-01-22
CUST000263,John,Anderson,john.anderson@outlook.com,+1-980-296-9061,1944-12-18,Italy,NOT_STARTED,2025-01-25,2026-01-22
CUST000264,Patricia,Wilson,patricia.wilson@company.com,+1-564-820-5289,1955-02-20,USA,REJECTED,2025-12-10,2026-01-22
CUST000265,Robert,Rodriguez,robert.rodriguez@company.com,+1-604-309-9404,1987-08-09,Spain,EXPIRED,2025-05-02,2026-01-22
CUST000266,Lisa,Wilson,lisa.wilson@yahoo.com,+1-909-245-1101,1988-08-07,Australia,EXPIRED,2025-11-28,2026-01-22
CUST000267,Mary,Williams,mary.williams@outlook.com,+1-972-891-8723,1994-05-19,India,NOT_STARTED,2025-12-11,2026-01-22
CUST000268,Jennifer,Miller,jennifer.miller@gmail.com,+1-802-476-9932,1955-04-11,Italy,EXPIRED,2026-07-26,2026-01-22
CUST000269,David,Taylor,david@,+1-808-859-8920,1962-05-08,Canada,NOT_STARTED,2026-05-27,2026-01-22
CUST000270,Jane,Taylor,jane.taylor@yahoo.com,+1-375-567-9603,1982-01-11,Spain,REJECTED,2025-08-16,2026-01-22
CUST000271,John,Thomas,john.thomas@outlook.com,+1-292-284-9313,1939-07-12,USA,NOT_STARTED,2025-08-27,2026-01-22
CUST000272,Michael,Martinez,michael.martinez@outlook.com,+1-886-397-8339,1955-07-08,,VERIFIED,2025-11-08,2026-01-22
CUST000273,Jane,Wilson,jane.wilson@gmail.com,+1-998-654-9547,1959-12-24,UK,VERIFIED,2025-11-23,2026-01-22
CUST000274,Barbara,Johnson,barbara.johnson@company.com,+1-805-536-5131,1961-05-26,Spain,EXPIRED,2025-04-24,2026-01-22
CUST000275,James,Lopez,james.lopez@outlook.com,+1-870-815-1935,2006-02-14,Germany,EXPIRED,2026-04-15,2026-01-22
CUST000276,,Davis,patricia.davis@company.com,+1-448-590-1459,1984-11-06,UK,PENDING,2025-06-04,2026-01-22
CUST000277,Emma,Lopez,emma.lopez@company.com,+1-827-636-7106,1945-02-03,Canada,NOT_STARTED,2025-08-24,2026-01-22
CUST000278,David,Gonzalez,david.gonzalez@company.com,+1-532-392-1059,1943-02-04,USA,VERIFIED,2025-05-30,2026-01-22
CUST000279,Mary,,mary.anderson@yahoo.com,+1-225-650-1213,1981-07-25,Australia,EXPIRED,2026-10-04,2026-01-22
CUST000280,Lisa,Gonzalez,lisa.gonzalez@outlook.com,+1-589-627-2131,1947-08-06,Australia,VERIFIED,2025-05-10,2026-01-22
CUST000281,Thomas,,thomas.johnson@yahoo.com,+1-580-601-6238,1987-08-08,USA,VERIFIED,2025-08-22,2026-01-22
CUST000282,Patricia,Hernandez,patricia.hernandez@yahoo.com,+1-788-711-4637,1993-07-02,Germany,NOT_STARTED,2026-06-17,2026-01-22
CUST000283,David,,david.garcia@gmail.com,+1-984-595-4599,1969-03-17,France,REJECTED,2026-07-01,2026-01-22
CUST000284,Richard,Thomas,richard.thomas@company.com,+1-608-680-5372,1936-01-14,Spain,PENDING,2026-02-25,2026-01-22
CUST000285,David,Rodriguez,david.rodriguez@gmail.com,+1-850-895-8419,1973-08-18,Australia,PENDING,2025-09-14,2026-01-22
CUST000286,,Anderson,charles.anderson@company.com,+1-933-345-8527,2000-03-21,USA,VERIFIED,2026-12-11,2026-01-22
CUST000287,Linda,Anderson,linda.anderson@gmail.com,+1-643-476-2876,1999-12-27,Italy,EXPIRED,2025-12-29,2026-01-22
CUST000288,David,Lopez,david.lopez@yahoo.com,+1-360-684-4000,1973-06-27,Japan,REJECTED,2025-04-23,2026-01-22
CUST000289,Robert,Johnson,robert.johnson@outlook.com,+1-880-625-3071,1933-07-03,France,PENDING,2026-10-08,2026-01-22
CUST000290,Emma,Hernandez,emma.hernandez@gmail.com,+1-325-994-2074,1998-09-04,UK,NOT_STARTED,2026-11-11,2026-01-22
CUST000291,James,Anderson,james.anderson@company.com,+1-281-658-3187,1948-05-12,Germany,REJECTED,2026-11-02,2026-01-22
CUST000292,John,Gonzalez,john.gonzalez@gmail.com,+1-764-311-3036,1958-09-09,India,REJECTED,2026-04-12,2026-01-22
CUST000293,Patricia,Thomas,patricia.thomas@company.com,+1-746-985-9812,2008-01-08,,VERIFIED,2025-03-15,2026-01-22
CUST000294,,Martinez,sarah.martinez@yahoo.com,+1-708-925-3976,1979-02-24,USA,REJECTED,2025-10-25,2026-01-22
CUST000295,James,Davis,james.davis@gmail.com,+1-331-916-4696,1968-12-30,India,VERIFIED,2025-02-05,2026-01-22
CUST000296,Mary,,mary.jones@yahoo.com,+1-347-454-5303,1990-11-16,UK,REJECTED,2026-02-21,2026-01-22
CUST000297,,Williams,emma.williams@yahoo.com,+1-683-738-3797,1968-09-27,UK,VERIFIED,2026-08-14,2026-01-22
CUST000298,Linda,Davis,linda.davis@yahoo.com,+1-779-597-8397,1978-07-22,Canada,VERIFIED,2026-12-16,2026-01-22
CUST000299,Jennifer,,jennifer.rodriguez@yahoo.com,+1-739-271-1473,1934-01-31,Canada,VERIFIED,2027-01-20,2026-01-22
CUST000300,Emma,Smith,emma.smith@company.com,+1-988-645-2616,1982-12-04,Italy,VERIFIED,2025-05-24,2026-01-22
CUST000301,David,,david.hernandez@yahoo.com,+1-374-864-2307,2001-10-26,Canada,PENDING,2026-01-27,2026-01-22
CUST000302,Richard,Miller,richard.miller@gmail.com,+1-437-253-2002,1999-09-01,UK,NOT_STARTED,2025-03-28,2026-01-22
CUST000303,Emma,,emma.thomas@gmail.com,+1-391-500-3428,1956-02-19,Spain,NOT_STARTED,2025-12-30,2026-01-22
CUST000304,Thomas,Rodriguez,thomas.rodriguez@gmail.com,+1-926-895-2510,1950-02-27,Italy,VERIFIED,2026-08-22,2026-01-22
CUST000305,Jane,Wilson,,+1-799-225-9526,1944-03-14,Spain,VERIFIED,2026-07-09,2026-01-22
CUST000306,Sarah,Brown,sarah.brown@outlook.com,+1-945-961-1191,1988-09-21,Spain,PENDING,2026-12-29,2026-01-22
CUST000307,William,Rodriguez,william.rodriguez@company.com,+1-844-579-3987,1943-08-23,Spain,EXPIRED,2026-05-21,2026-01-22
CUST000308,Jane,Miller,jane.miller@company.com,+1-532-834-5417,1949-06-26,USA,PENDING,2025-09-25,2026-01-22
CUST000309,Mary,Williams,mary.williams@outlook.com,+1-234-593-5282,1977-08-20,India,PENDING,2026-10-03,2026-01-22
CUST000310,Linda,Taylor,linda.taylor@yahoo.com,+1-819-712-6128,1939-02-09,Germany,PENDING,2026-04-19,2026-01-22
CUST000311,Lisa,Johnson,lisa.johnson@gmail.com,+1-410-392-4909,1954-12-26,Japan,NOT_STARTED,2026-10-18,2026-01-22
CUST000312,Sarah,Miller,sarah.miller@gmail.com,+1-502-995-7858,1990-07-09,India,VERIFIED,2026-12-02,2026-01-22
CUST000313,John,Garcia,john.garcia@outlook.com,+1-637-712-2285,1935-05-20,Australia,EXPIRED,2026-07-20,2026-01-22
CUST000314,Barbara,Thomas,barbara.thomas@company.com,123,1970-06-02,Australia,REJECTED,2025-05-08,2026-01-22
CUST000315,David,Taylor,david.taylor@yahoo.com,+1-482-303-3901,1959-08-15,Italy,PENDING,2026-12-03,2026-01-22
CUST000316,David,Martinez,david.martinez@company.com,+1-904-744-6579,1949-11-11,Germany,REJECTED,2025-12-30,2026-01-22
CUST000317,Patricia,Martinez,patricia.martinez@company.com,+1-550-761-8428,1957-01-27,Australia,EXPIRED,2026-06-25,2026-01-22
CUST000318,,Miller,sarah.miller@outlook.com,+1-417-665-4086,1997-07-13,Germany,VERIFIED,2025-11-22,2026-01-22
CUST000319,Charles,Taylor,charles.taylor@gmail.com,+1-789-440-3051,2007-06-30,USA,NOT_STARTED,2025-12-05,2026-01-22
CUST000320,Richard,Garcia,richard.garcia@yahoo.com,+1-733-863-5587,1980-02-24,Italy,REJECTED,2026-09-04,2026-01-22
CUST000321,Robert,Brown,robert.brown@yahoo.com,+1-284-748-1984,1985-08-21,India,EXPIRED,2025-12-03,2026-01-22
CUST000322,Linda,Brown,linda.brown@company.com,+1-822-340-1352,1997-06-17,Australia,REJECTED,2025-12-10,2026-01-22
CUST000323,James,Moore,james.moore@gmail.com,+1-741-815-1496,1985-10-17,USA,PENDING,2025-03-28,2026-01-22
CUST000324,Charles,Wilson,charles.wilson@company.com,+1-989-426-9245,1942-06-16,India,PENDING,2026-01-02,2026-01-22
CUST000325,Sarah,Garcia,sarah.garcia@yahoo.com,+1-269-932-4132,1982-03-27,Japan,EXPIRED,2026-11-03,2026-01-22
CUST000326,Jane,Hernandez,jane.hernandez@company.com,+1-591-809-8150,2004-06-23,France,VERIFIED,2026-09-14,2026-01-22
CUST000327,Barbara,Lopez,barbara.lopez@company.com,+1-901-426-5557,1977-12-20,Japan,PENDING,2026-07-20,2026-01-22
CUST000328,,Wilson,mary.wilson@gmail.com,+1-823-726-9201,1954-11-07,India,EXPIRED,2026-12-09,2026-01-22
CUST000329,Emma,Brown,emma.brown@outlook.com,+1-334-386-3500,1985-01-23,Spain,PENDING,2025-09-10,2026-01-22
CUST000330,Sarah,Davis,sarah.davis@yahoo.com,+1-402-977-4233,1963-01-13,USA,REJECTED,2025-07-31,2026-01-22
CUST000331,Jane,Williams,jane.williams@yahoo.com,12345678901234567890,1954-09-30,Spain,NOT_STARTED,2026-03-26,2026-01-22
CUST000332,Lisa,Martinez,lisa.martinez@gmail.com,+1-910-864-8832,1968-01-15,India,PENDING,2026-04-04,2026-01-22
CUST000333,Jane,Williams,jane.williams@gmail.com,+1-740-363-4493,2000-11-08,Spain,EXPIRED,2026-05-04,2026-01-22
CUST000334,William,Anderson,william.anderson@gmail.com,+1-812-481-2226,1939-07-17,Italy,VERIFIED,2025-01-24,2026-01-22
CUST000335,Jennifer,Thomas,jennifer.thomas@gmail.com,+1-489-592-4286,1952-10-28,Canada,PENDING,2025-07-24,2026-01-22
CUST000336,John,Davis,john.davis@company.com,+1-287-517-1907,1989-09-08,UK,REJECTED,2025-10-17,2026-01-22
CUST000337,Lisa,Anderson,lisa.anderson@company.com,+1-478-669-4347,1957-12-12,Germany,EXPIRED,2025-01-30,2026-01-22
CUST000338,Sarah,Brown,sarah.brown@outlook.com,+1-686-421-5560,1985-03-14,,REJECTED,2025-11-06,2026-01-22
CUST000339,Michael,Thomas,michael.thomas@gmail.com,+1-731-204-2026,1954-02-06,Australia,PENDING,2026-11-26,2026-01-22
CUST000340,John,Lopez,john.lopez@gmail.com,+1-205-889-5089,1962-01-23,Australia,VERIFIED,2026-03-04,2026-01-22
CUST000341,Jennifer,Williams,jennifer.williams@outlook.com,,1969-01-26,Italy,NOT_STARTED,2025-12-25,2026-01-22
CUST000342,Jennifer,Davis,jennifer.davis@yahoo.com,+1-290-322-7400,1937-01-31,Japan,EXPIRED,2025-08-01,2026-01-22
CUST000343,Jennifer,Davis,jennifer.davis@gmail.com,+1-630-536-1700,1932-09-02,India,NOT_STARTED,2025-04-18,2026-01-22
CUST000344,David,Martinez,david.martinez@company.com,+1-665-557-6907,1992-07-09,India,VERIFIED,2025-10-23,2026-01-22
CUST000345,Michael,Wilson,michael.wilson@outlook.com,+1-947-718-2835,1971-08-19,Japan,VERIFIED,2026-01-08,2026-01-22
CUST000346,Jane,Thomas,jane.thomas@outlook.com,+1-850-385-6997,1972-03-30,Japan,NOT_STARTED,2025-05-02,2026-01-22
CUST000347,Jennifer,Taylor,jennifer.taylor,+1-985-214-8017,1987-03-16,Australia,PENDING,2025-09-17,2026-01-22
CUST000348,Robert,Moore,robert.moore@company.com,+1-417-481-2556,1999-05-01,Germany,VERIFIED,2026-12-21,2026-01-22
CUST000349,Sarah,,sarah.anderson@outlook.com,+1-453-878-1547,1951-05-27,Japan,VERIFIED,2026-09-07,2026-01-22
CUST000350,Sarah,Davis,sarah.davis@company.com,+1-976-640-1443,2008-08-05,UK,PENDING,2026-12-15,2026-01-22
CUST000351,Richard,Gonzalez,richard.gonzalez@gmail.com,+1-410-633-6673,1962-09-04,Italy,EXPIRED,2026-07-24,2026-01-22
CUST000352,Michael,Smith,michael.smith@yahoo.com,+1-479-905-7741,1931-10-31,Italy,PENDING,2026-04-28,2026-01-22
CUST000353,Barbara,Johnson,barbara.johnson@yahoo.com,+1-923-683-3469,1970-10-09,Australia,REJECTED,2026-07-04,2026-01-22
CUST000354,Richard,Jones,richard.jones@outlook.com,+1-965-887-2052,1938-11-02,India,VERIFIED,2026-07-13,2026-01-22
CUST000355,Michael,,michael.moore@gmail.com,+1-819-226-6794,1974-09-11,Italy,PENDING,2025-10-16,2026-01-22
CUST000356,Linda,Moore,linda.moore@outlook.com,+1-443-283-7369,1939-02-18,Spain,NOT_STARTED,2026-09-19,2026-01-22
CUST000357,James,Jones,james@invalid,+1-236-895-1109,1990-10-26,Spain,NOT_STARTED,2026-10-11,2026-01-22
CUST000358,Mary,Brown,mary.brown@yahoo.com,+1-583-812-4644,1958-08-18,France,VERIFIED,2025-05-14,2026-01-22
CUST000359,Thomas,Brown,thomas.brown@outlook.com,+1-694-983-1052,1954-05-06,Canada,PENDING,2027-01-19,2026-01-22
CUST000360,James,Rodriguez,james.rodriguez@company.com,+1-428-474-3080,1957-05-26,Japan,NOT_STARTED,2026-03-08,2026-01-22
CUST000361,Mary,Anderson,mary.anderson@yahoo.com,+1-900-551-7733,1975-04-16,Australia,EXPIRED,2026-10-26,2026-01-22
CUST000362,Michael,Jones,michael.jones@yahoo.com,+1-411-956-5898,1990-06-05,Japan,NOT_STARTED,2026-05-03,2026-01-22
CUST000363,Patricia,,patricia.garcia@yahoo.com,+1-425-638-9615,1997-08-11,Japan,PENDING,2025-05-24,2026-01-22
CUST000364,,Williams,thomas.williams@outlook.com,+1-820-863-5686,1987-10-27,UK,NOT_STARTED,2025-10-10,2026-01-22
CUST000365,Lisa,Gonzalez,lisa@invalid,+1-560-843-3711,1957-05-03,Japan,PENDING,2026-09-01,2026-01-22
CUST000366,Lisa,Lopez,lisa.lopez@outlook.com,+1-377-946-3029,1994-11-20,France,VERIFIED,2026-01-09,2026-01-22
CUST000367,John,Wilson,john.wilson@gmail.com,+1-310-815-3484,1954-03-19,USA,NOT_STARTED,2026-12-13,2026-01-22
CUST000368,Linda,,linda.garcia@gmail.com,+1-510-720-8171,1947-09-09,Italy,NOT_STARTED,2025-06-18,2026-01-22
CUST000369,James,Hernandez,james.hernandez@outlook.com,+1-436-287-8835,1986-07-15,,REJECTED,2025-08-28,2026-01-22
CUST000370,Robert,Thomas,robert.thomas@gmail.com,+1-264-896-1223,1939-05-05,Italy,NOT_STARTED,2025-02-05,2026-01-22
CUST000371,Mary,Gonzalez,mary@,+1-608-640-7116,1989-05-18,Australia,PENDING,2026-09-15,2026-01-22
,Jane,Brown,jane.brown@company.com,+1-945-202-3990,1995-08-19,Italy,EXPIRED,2025-03-07,2026-01-22
CUST000373,Barbara,Smith,barbara.smith@gmail.com,+1-821-761-7289,1947-02-04,Japan,VERIFIED,2026-11-24,2026-01-22
CUST000374,Barbara,,barbara.miller@outlook.com,+1-841-498-7268,1984-08-31,France,NOT_STARTED,2026-04-04,2026-01-22
CUST000375,John,,john.williams@gmail.com,+1-825-309-8959,1939-11-23,Canada,PENDING,2026-11-23,2026-01-22
CUST000376,Thomas,Williams,thomas.williams@outlook.com,+1-877-989-8106,1934-06-01,France,VERIFIED,2027-01-03,2026-01-22
CUST000377,Michael,Smith,michael.smith@outlook.com,+1-499-948-9253,1997-10-06,India,REJECTED,2025-04-20,2026-01-22
CUST000378,Emma,Martinez,emma.martinez@yahoo.com,+1-807-940-4640,1992-09-05,Italy,NOT_STARTED,2026-08-18,2026-01-22
CUST000379,Patricia,Davis,patricia.davis@yahoo.com,+1-746-569-7819,1992-10-06,Spain,PENDING,2026-01-29,2026-01-22
CUST000380,Patricia,Miller,patricia.miller@outlook.com,+1-866-987-8787,1997-08-31,Germany,VERIFIED,2026-01-14,2026-01-22
CUST000381,Jane,,,+1-687-601-1679,1931-05-29,Canada,PENDING,2026-08-25,2026-01-22
CUST000382,John,Thomas,john.thomas@gmail.com,+1-443-430-8160,1948-09-10,France,PENDING,2026-12-27,2026-01-22
CUST000383,Jennifer,Taylor,jennifer.taylor@yahoo.com,+1-503-570-7225,1967-04-30,Japan,NOT_STARTED,2025-02-28,2026-01-22
CUST000384,Jane,Hernandez,jane.hernandez@yahoo.com,+1-995-253-4891,1948-04-17,Japan,NOT_STARTED,2026-05-24,2026-01-22
CUST000385,Jennifer,Taylor,jennifer.taylor@yahoo.com,+1-365-736-8716,1939-06-15,Australia,VERIFIED,2026-12-20,2026-01-22
CUST000386,Barbara,,barbara.miller@outlook.com,+1-700-751-2245,1956-05-24,Australia,VERIFIED,2025-06-07,2026-01-22
CUST000387,Barbara,Miller,barbara.miller@outlook.com,+1-260-692-8650,1963-11-09,,VERIFIED,2026-12-29,2026-01-22
CUST000388,Thomas,Garcia,thomas.garcia@yahoo.com,+1-892-244-4981,1994-06-20,Spain,EXPIRED,2026-06-17,2026-01-22
CUST000389,Linda,Lopez,linda.lopez@company.com,+1-646-307-8113,1987-11-05,Australia,EXPIRED,2025-05-25,2026-01-22
CUST000390,Robert,Jones,robert.jones@company.com,+1-315-241-2161,1960-05-08,,NOT_STARTED,2025-08-09,2026-01-22
CUST000391,Robert,Moore,robert.moore@company.com,+1-992-950-1184,2008-10-12,Canada,PENDING,2025-02-19,2026-01-22
CUST000392,,Garcia,william.garcia@gmail.com,+1-893-496-8592,1950-04-08,USA,PENDING,2025-06-13,2026-01-22
CUST000393,Lisa,Johnson,lisa.johnson@outlook.com,+1-699-827-8605,1942-06-22,Japan,NOT_STARTED,2026-10-05,2026-01-22
CUST000394,Richard,Rodriguez,richard.rodriguez@gmail.com,+1-352-962-7299,1984-07-21,Germany,VERIFIED,2025-07-09,2026-01-22
CUST000395,James,Jones,james.jones@yahoo.com,+1-359-684-6991,1941-06-04,Germany,VERIFIED,2025-04-23,2026-01-22
CUST000396,William,Hernandez,william.hernandez@gmail.com,+1-307-326-5724,1950-06-05,India,PENDING,2025-07-17,2026-01-22
CUST000397,Mary,Brown,mary@,ABC-DEF-GHIJ,1987-05-12,Spain,PENDING,2026-02-28,2026-01-22
CUST000398,Emma,Davis,emma.davis@company.com,+1-474-697-9875,1942-07-19,France,VERIFIED,2026-01-21,2026-01-22
CUST000399,,,robert.martinez@yahoo.com,+1-860-927-6433,2000-07-30,USA,EXPIRED,2026-06-25,2026-01-22
CUST000400,Sarah,Miller,sarah.miller@yahoo.com,+1-871-610-4992,1980-03-30,Germany,VERIFIED,2026-07-03,2026-01-22
CUST000401,Mary,Jones,mary.jones@yahoo.com,+1-395-782-2755,1934-04-27,UK,VERIFIED,2026-02-02,2026-01-22
CUST000402,Patricia,Rodriguez,patricia.rodriguez@yahoo.com,+1-957-821-9855,1989-11-29,France,VERIFIED,2025-01-22,2026-01-22
CUST000403,,Williams,john.williams@company.com,+1-303-578-9959,1983-02-09,Canada,REJECTED,2025-08-24,2026-01-22
CUST000404,Emma,Garcia,emma.garcia@yahoo.com,+1-887-285-3983,1991-12-24,Japan,PENDING,2026-05-10,2026-01-22
CUST000405,Charles,Brown,charles.brown@gmail.com,+1-858-705-3206,1990-09-02,Canada,NOT_STARTED,2026-04-03,2026-01-22
CUST000406,Thomas,Thomas,thomas.thomas@yahoo.com,+1-942-304-4722,1956-10-07,UK,EXPIRED,2026-03-17,2026-01-22
CUST000407,William,Moore,william.moore@yahoo.com,+1-397-485-7667,1998-09-29,USA,VERIFIED,2026-11-06,2026-01-22
CUST000408,Linda,Smith,linda.smith@gmail.com,+1-896-361-1710,1962-11-03,Italy,NOT_STARTED,2025-09-07,2026-01-22
CUST000409,Robert,Wilson,robert.wilson@yahoo.com,+1-527-631-1436,1983-04-05,Italy,EXPIRED,2025-12-05,2026-01-22
