customer_id,first_name,last_name,email,phone,date_of_birth,country,kyc_status,created_date,last_updated
CUST000204,William,Miller,william.miller@gmail.com,+1-810-239-1575,2007-01-22,Canada,EXPIRED,2026-08-26,2026-01-22
CUST000205,Richard,Hernandez,richard.hernandez@yahoo.com,+1-339-423-4427,1987-09-14,UK,VERIFIED,2025-03-13,2026-01-22
CUST000206,Patricia,Miller,patricia.miller@yahoo.com,+1-712-977-6411,1996-04-01,Japan,REJECTED,2025-07-13,2026-01-22
CUST000207,Linda,Brown,linda.brown@company.com,+1-473-712-1068,1933-05-20,Germany,EXPIRED,2026-12-05,2026-01-22
CUST000208,Barbara,,barbara.williams@company.com,12345678901234567890,2001-02-25,Japan,REJECTED,2026-03-17,2026-01-22
CUST000209,Sarah,Anderson,sarah.anderson@yahoo.com,+1-727-445-2200,1960-11-29,Spain,REJECTED,2027-01-18,2026-01-22
CUST000210,Charles,Johnson,charles.johnson@company.com,+1-371-231-2107,1975-09-13,UK,PENDING,2025-07-27,2026-01-22
CUST000211,Lisa,Moore,lisa.moore@company.com,+1-246-751-8489,2008-11-17,UK,REJECTED,2026-11-19,2026-01-22
CUST000212,William,Anderson,william.anderson@outlook.com,+1-704-491-9561,1935-10-13,UK,VERIFIED,2026-10-11,2026-01-22
CUST000213,Lisa,Rodriguez,lisa.rodriguez@outlook.com,+1-275-552-8540,1946-04-22,Italy,PENDING,2025-05-29,2026-01-22
,James,Wilson,james.wilson@company.com,+1-403-425-8119,1942-11-26,Spain,REJECTED,2026-07-25,2026-01-22
CUST000215,Charles,Moore,charles.moore@outlook.com,+1-556-664-6836,1966-10-16,Spain,VERIFIED,2025-11-10,2026-01-22
CUST000216,Jane,Martinez,jane.martinez@gmail.com,+1-496-964-3073,2005-12-12,UK,PENDING,2025-06-02,2026-01-22
CUST000217,Richard,Williams,richard.williams@company.com,+1-543-689-2052,1957-04-26,Italy,PENDING,2026-12-25,2026-01-22
CUST000218,John,Miller,john.miller@outlook.com,+1-982-749-2330,1937-05-02,UK,REJECTED,2025-12-23,2026-01-22
CUST000219,John,,john.jones@company.com,+1-330-801-4597,1946-08-29,Japan,EXPIRED,2025-09-04,2026-01-22
CUST000220,Jennifer,,jennifer.williams@yahoo.com,+1-670-918-3866,1933-03-09,Canada,PENDING,2025-04-29,2026-01-22
CUST000221,Emma,Smith,emma.smith@company.com,+1-586-495-9504,1947-12-11,France,NOT_STARTED,2026-02-04,2026-01-22
CUST000222,Sarah,Martinez,sarah.martinez@company.com,+1-487-654-5288,1934-04-24,,PENDING,2027-01-08,2026-01-22
CUST000223,Linda,Johnson,linda.johnson@yahoo.com,+1-460-375-7700,1931-07-30,India,PENDING,2025-07-07,2026-01-22
CUST000224,Thomas,Williams,thomas.williams@outlook.com,+1-684-350-7382,1951-02-10,Australia,NOT_STARTED,2026-08-10,2026-01-22
CUST000225,,Martinez,patricia.martinez@company.com,+1-831-386-8562,1948-03-10,France,EXPIRED,2026-06-27,2026-01-22
CUST000226,Jennifer,Moore,jennifer.moore@company.com,+1-362-578-7278,1985-07-12,Spain,NOT_STARTED,2025-09-01,2026-01-22
CUST000227,Patricia,Smith,patricia.smith@company.com,+1-411-836-7893,1970-10-17,Japan,VERIFIED,2025-05-29,2026-01-22
CUST000228,David,Taylor,david.taylor@gmail.com,+1-854-495-1805,1934-11-07,France,VERIFIED,2025-12-14,2026-01-22
CUST000229,Sarah,Miller,sarah.miller@yahoo.com,+1-741-537-6516,1970-08-12,Canada,VERIFIED,2026-09-22,2026-01-22
CUST000230,Charles,Wilson,charles.wilson@outlook.com,+1-628-600-3121,1942-10-16,USA,EXPIRED,2026-07-07,2026-01-22
CUST000231,Richard,Jones,richard.jones@yahoo.com,+1-250-866-8066,1964-11-29,Italy,EXPIRED,2025-03-09,2026-01-22
CUST000232,Linda,Hernandez,linda.hernandez@yahoo.com,+1-563-729-8096,1952-04-06,Japan,PENDING,2025-07-08,2026-01-22
CUST000233,Sarah,Brown,sarah.brown@outlook.com,+1-948-252-7119,1936-06-26,Germany,EXPIRED,2026-06-26,2026-01-22
CUST000234,Emma,Miller,emma.miller@yahoo.com,+1-464-442-1910,1989-05-25,USA,VERIFIED,2025-04-26,2026-01-22
CUST000235,David,Rodriguez,david.rodriguez@outlook.com,+1-547-471-2161,1973-06-07,Canada,EXPIRED,2025-12-01,2026-01-22
CUST000236,Barbara,Hernandez,barbara.hernandez@outlook.com,+1-862-916-7665,1965-07-12,India,NOT_STARTED,2025-07-19,2026-01-22
CUST000237,Robert,Gonzalez,robert.gonzalez@yahoo.com,+1-277-782-5858,1960-05-02,Spain,VERIFIED,2025-03-17,2026-01-22
CUST000238,Barbara,,barbara.johnson@company.com,ABC-DEF-GHIJ,2004-01-03,Australia,EXPIRED,2026-12-28,2026-01-22
CUST000239,Charles,Thomas,charles.thomas@company.com,+1-430-758-9867,1987-08-17,France,VERIFIED,2026-06-19,2026-01-22
CUST000240,Richard,Lopez,richard.lopez@company.com,+1-578-350-3290,1985-09-25,Germany,NOT_STARTED,2025-08-30,2026-01-22
CUST000241,Mary,Brown,mary.brown@gmail.com,+1-399-540-1003,1990-03-27,Spain,EXPIRED,2025-07-20,2026-01-22
CUST000242,Richard,Wilson,richard.wilson@yahoo.com,+1-209-715-9809,1980-11-20,Canada,VERIFIED,2025-12-08,2026-01-22
CUST000243,David,Williams,david.williams@company.com,+1-864-379-5630,1964-11-28,Spain,VERIFIED,2026-08-19,2026-01-22
CUST000244,Richard,,richard.anderson@company.com,+1-731-224-7372,1999-01-16,USA,VERIFIED,2026-01-04,2026-01-22
CUST000245,Patricia,Jones,patricia.jones@company.com,+1-223-824-5503,1985-06-17,Spain,NOT_STARTED,2026-02-26,2026-01-22
CUST000246,Michael,Lopez,michael.lopez@yahoo.com,+1-801-710-8057,1970-11-01,USA,PENDING,2025-02-28,2026-01-22
CUST000247,Jennifer,Davis,jennifer.davis@outlook.com,+1-996-859-6479,1933-07-12,France,PENDING,2025-04-17,2026-01-22
CUST000248,Thomas,Williams,thomas.williams@yahoo.com,+1-566-445-2192,1997-05-03,France,PENDING,2026-04-18,2026-01-22
CUST000249,Patricia,Davis,patricia.davis@gmail.com,+1-814-720-8446,1975-06-19,Canada,VERIFIED,2025-06-06,2026-01-22
CUST000250,Charles,Taylor,charles.taylor@outlook.com,+1-756-686-9485,1982-08-11,UK,PENDING,2026-06-04,2026-01-22
CUST000251,Jane,Brown,jane.brown@company.com,+1-243-465-7061,1931-08-03,USA,EXPIRED,2026-07-08,2026-01-22
CUST000252,Charles,Anderson,charles.anderson@outlook.com,+1-607-887-2187,1947-06-24,France,PENDING,2025-02-25,2026-01-22
CUST000253,Charles,Lopez,charles.lopez@gmail.com,+1-439-554-2282,1954-05-09,Italy,VERIFIED,2025-10-31,2026-01-22
CUST000254,Emma,Smith,emma.smith@outlook.com,+1-818-738-2599,1961-08-06,Spain,REJECTED,2026-09-08,2026-01-22
CUST000255,William,Brown,william.brown@gmail.com,+1-358-969-9389,1969-09-21,Spain,NOT_STARTED,2026-09-18,2026-01-22
CUST000256,Emma,Davis,emma.davis@gmail.com,+1-592-928-6128,1981-03-31,USA,NOT_STARTED,2025-04-28,2026-01-22
CUST000257,Michael,Martinez,michael.martinez@company.com,+1-555-957-5444,1930-01-27,Germany,REJECTED,2025-03-09,2026-01-22
CUST000258,Lisa,Brown,lisa@,+1-719-736-1067,1994-03-14,Japan,EXPIRED,2026-01-04,2026-01-22
CUST000259,Thomas,Gonzalez,thomas.gonzalez@yahoo.com,+1-799-441-3233,1964-03-26,Spain,NOT_STARTED,2026-04-26,2026-01-22
CUST000260,Thomas,Wilson,thomas.wilson@company.com,+1-855-291-3603,2006-05-06,Italy,REJECTED,2026-11-12,2026-01-22
CUST000261,Mary,Moore,mary.moore@outlook.com,+1-385-974-2275,1963-01-15,Germany,EXPIRED,2025-10-27,2026-01-22
CUST000262,Jennifer,Johnson,jennifer.johnson@gmail.com,+1-433-695-5512,1975-02-22,India,PENDING,2025-08-17,2026-01-22
CUST000263,Michael,Jones,michael.jones@outlook.com,+1-902-524-7807,1934-10-22,Canada,REJECTED,2026-06-01,2026-01-22
CUST000264,Barbara,Thomas,barbara.thomas@company.com,+1-998-504-6766,1942-05-03,Germany,NOT_STARTED,2027-01-15,2026-01-22
CUST000265,Charles,Jones,charles.jones@yahoo.com,+1-678-454-1310,1942-12-13,Australia,NOT_STARTED,2026-07-20,2026-01-22
,Charles,Smith,charles.smith@company.com,+1-766-273-7885,1968-11-30,Spain,VERIFIED,2025-02-25,2026-01-22
CUST000267,Richard,Jones,richard.jones@gmail.com,+1-986-415-5131,2002-04-23,Australia,EXPIRED,2025-06-14,2026-01-22
CUST000268,Emma,Jones,emma.jones@outlook.com,+1-492-828-6158,1953-07-24,,EXPIRED,2026-05-05,2026-01-22
CUST000269,Richard,Rodriguez,richard.rodriguez@yahoo.com,+1-530-724-9638,1989-10-28,Germany,EXPIRED,2026-09-28,2026-01-22
CUST000270,James,Jones,james.jones@outlook.com,+1-682-447-6995,1970-05-04,Australia,VERIFIED,2026-12-24,2026-01-22
CUST000271,Lisa,Smith,lisa.smith@outlook.com,+1-812-755-8388,1963-11-15,UK,VERIFIED,2025-06-07,2026-01-22
CUST000272,Barbara,Thomas,barbara.thomas@outlook.com,+1-962-757-1475,1958-01-07,UK,REJECTED,2026-05-26,2026-01-22
CUST000273,Emma,Gonzalez,emma.gonzalez@outlook.com,+1-324-857-1338,1959-03-19,,VERIFIED,2026-02-20,2026-01-22
CUST000274,John,Martinez,john.martinez@outlook.com,+1-368-368-9068,1960-05-07,France,REJECTED,2025-11-04,2026-01-22
CUST000275,Robert,Anderson,robert.anderson@outlook.com,+1-284-211-7674,2003-05-06,Japan,PENDING,2025-08-25,2026-01-22
CUST000276,Barbara,Hernandez,barbara.hernandez@yahoo.com,+1-382-999-7796,1954-03-19,Spain,EXPIRED,2027-01-08,2026-01-22
CUST000277,Michael,Thomas,michael.thomas@outlook.com,+1-868-957-6254,1986-05-11,Canada,NOT_STARTED,2025-02-10,2026-01-22
CUST000278,,Anderson,lisa.anderson@company.com,+1-800-509-7066,1992-03-20,Australia,EXPIRED,2025-05-17,2026-01-22
CUST000279,Lisa,Martinez,lisa.martinez@company.com,+1-372-569-6103,1946-09-17,France,VERIFIED,2026-10-16,2026-01-22
CUST000280,David,Martinez,david.martinez@outlook.com,+1-711-492-1071,1962-12-12,Japan,NOT_STARTED,2026-12-17,2026-01-22
CUST000281,John,Gonzalez,john.gonzalez@company.com,+1-974-809-8890,1947-05-15,Spain,REJECTED,2026-06-08,2026-01-22
CUST000282,Linda,Miller,linda.miller@gmail.com,+1-670-983-2432,1960-02-22,India,PENDING,2026-07-19,2026-01-22
CUST000283,Linda,Johnson,linda@invalid,+1-322-480-4431,1976-09-23,Spain,EXPIRED,2026-03-16,2026-01-22
CUST000284,Linda,Brown,linda.brown@gmail.com,+1-619-631-9919,1959-03-30,India,VERIFIED,2026-06-20,2026-01-22
CUST000285,Barbara,Jones,barbara.jones@outlook.com,+1-901-268-2365,1969-02-23,USA,PENDING,2026-12-14,2026-01-22
CUST000286,Sarah,Rodriguez,sarah.rodriguez@gmail.com,+1-874-309-6822,1957-12-01,Italy,PENDING,2026-06-26,2026-01-22
CUST000287,Sarah,Brown,sarah.brown@yahoo.com,+1-984-355-7394,2009-11-23,Japan,NOT_STARTED,2026-01-25,2026-01-22
CUST000288,Michael,Moore,michael.moore@yahoo.com,+1-257-474-1353,1954-02-07,Canada,EXPIRED,2026-02-24,2026-01-22
CUST000289,William,Jones,william.jones@outlook.com,+1-868-576-2812,1993-01-20,India,REJECTED,2026-04-27,2026-01-22
CUST000290,Emma,Davis,emma.davis@gmail.com,+1-785-441-7669,1993-03-15,Japan,EXPIRED,2025-03-07,2026-01-22
CUST000291,Thomas,Thomas,thomas.thomas@company.com,+1-659-250-6050,1948-06-24,India,REJECTED,2025-05-19,2026-01-22
CUST000292,Thomas,Hernandez,thomas.hernandez@gmail.com,+1-216-906-1803,1969-03-13,Australia,EXPIRED,2026-01-27,2026-01-22
CUST000293,Richard,Thomas,richard.thomas@company.com,+1-871-251-3883,1969-06-09,France,PENDING,2026-11-30,2026-01-22
CUST000294,James,Taylor,james.taylor@company.com,+1-869-639-1250,1952-07-07,USA,PENDING,2026-05-03,2026-01-22
CUST000295,David,Rodriguez,david.rodriguez@company.com,+1-951-457-1833,1983-06-20,USA,PENDING,2026-12-26,2026-01-22
CUST000296,Jennifer,Wilson,jennifer.wilson@outlook.com,+1-975-306-6431,1940-06-07,Australia,PENDING,2026-02-08,2026-01-22
,Mary,Moore,mary.moore@company.com,+1-253-774-3948,1951-03-06,Germany,PENDING,2025-11-14,2026-01-22
CUST000298,Linda,Davis,linda@,123,1988-03-07,,NOT_STARTED,2025-05-06,2026-01-22
CUST000299,Charles,Moore,charles.moore@outlook.com,+1-992-903-6006,1974-09-07,Canada,NOT_STARTED,2025-02-23,2026-01-22
CUST000300,Sarah,Gonzalez,sarah.gonzalez@gmail.com,+1-697-218-8935,1962-02-10,Spain,EXPIRED,2026-01-11,2026-01-22
CUST000301,,Brown,jane.brown@company.com,+1-709-524-8479,1975-08-13,USA,EXPIRED,2026-10-07,2026-01-22
CUST000302,William,Miller,william.miller@yahoo.com,+1-734-691-3710,1949-03-16,Spain,NOT_STARTED,2026-03-30,2026-01-22
CUST000303,Thomas,Smith,thomas.smith@yahoo.com,+1-307-827-7901,1958-10-23,Italy,PENDING,2026-08-14,2026-01-22
CUST000304,Linda,Miller,linda.miller@yahoo.com,+1-984-493-8352,2099-12-31,UK,VERIFIED,2025-11-09,2026-01-22
CUST000305,Sarah,Rodriguez,sarah.rodriguez@company.com,+1-817-691-3732,1969-12-23,India,NOT_STARTED,2025-08-29,2026-01-22
CUST000306,Michael,Lopez,michael.lopez@yahoo.com,+1-422-608-9899,2003-06-08,India,VERIFIED,2027-01-14,2026-01-22
CUST000307,Barbara,Gonzalez,barbara.gonzalez@outlook.com,+1-513-522-7343,2001-07-21,Japan,REJECTED,2026-06-25,2026-01-22
CUST000308,John,Smith,john.smith@yahoo.com,+1-215-924-7525,1930-12-10,Spain,EXPIRED,2026-03-09,2026-01-22
CUST000309,Emma,Rodriguez,emma.rodriguez@outlook.com,+1-807-267-3605,1979-12-26,Canada,NOT_STARTED,2026-10-28,2026-01-22
CUST000310,John,Martinez,john.martinez@company.com,+1-681-892-8016,1943-12-12,USA,NOT_STARTED,2027-01-19,2026-01-22
CUST000311,Sarah,Miller,sarah.miller@company.com,+1-408-646-1457,2009-02-26,Spain,NOT_STARTED,2025-08-07,2026-01-22
CUST000312,Linda,Rodriguez,linda.rodriguez@yahoo.com,+1-693-977-7020,1931-12-17,Japan,NOT_STARTED,2026-09-04,2026-01-22
CUST000313,Robert,Moore,robert.moore@company.com,+1-244-433-6968,1935-12-11,Italy,EXPIRED,2025-12-30,2026-01-22
CUST000314,Jennifer,Lopez,jennifer.lopez@outlook.com,+1-229-569-5390,1968-11-16,Spain,NOT_STARTED,2026-02-04,2026-01-22
CUST000315,Jane,Jones,jane.jones@company.com,+1-751-474-3509,1935-09-02,India,NOT_STARTED,2025-12-07,2026-01-22
CUST000316,Barbara,,barbara.garcia@company.com,+1-669-396-7906,2002-05-24,France,REJECTED,2025-10-09,2026-01-22
CUST000317,Jennifer,Taylor,jennifer.taylor@company.com,+1-661-678-5726,1975-06-10,Germany,EXPIRED,2025-11-29,2026-01-22
CUST000318,Robert,Rodriguez,robert.rodriguez@yahoo.com,+1-632-539-9506,1988-01-29,Japan,NOT_STARTED,2027-01-15,2026-01-22
CUST000319,Charles,Wilson,charles.wilson@yahoo.com,+1-271-859-4564,1939-07-10,UK,NOT_STARTED,2025-11-18,2026-01-22
CUST000320,Barbara,Moore,barbara.moore@company.com,+1-639-598-5872,1973-06-19,Canada,REJECTED,2025-06-23,2026-01-22
CUST000321,David,Martinez,david.martinez@outlook.com,+1-420-579-5840,1999-10-01,Spain,PENDING,2026-07-20,2026-01-22
CUST000322,Lisa,Taylor,lisa.taylor@company.com,+1-559-354-8463,1975-04-11,USA,REJECTED,2025-08-29,2026-01-22
CUST000323,Sarah,Lopez,sarah.lopez@company.com,+1-312-592-9952,1969-12-15,Spain,EXPIRED,2026-09-28,2026-01-22
CUST000324,Thomas,Brown,thomas.brown@gmail.com,+1-650-201-5456,1950-03-02,Italy,EXPIRED,2025-11-26,2026-01-22
CUST000325,Richard,Miller,richard.miller@gmail.com,+1-493-836-7429,1974-01-22,India,EXPIRED,2026-11-04,2026-01-22
CUST000326,Linda,Rodriguez,linda.rodriguez@yahoo.com,+1-586-878-7577,2001-02-03,Spain,REJECTED,2026-07-03,2026-01-22
CUST000327,Mary,,mary.johnson@outlook.com,+1-595-206-1273,1935-04-14,France,REJECTED,2026-09-23,2026-01-22
CUST000328,Mary,Smith,mary.smith@yahoo.com,+1-855-240-5284,1979-05-04,Canada,REJECTED,2025-04-16,2026-01-22
CUST000329,Charles,,charles.brown@yahoo.com,+1-586-812-2703,1995-03-18,India,EXPIRED,2026-08-26,2026-01-22
CUST000330,Michael,Williams,michael.williams@company.com,+1-614-234-4156,2003-12-13,Japan,EXPIRED,2025-08-16,2026-01-22
CUST000331,Barbara,Brown,barbara.brown@outlook.com,+1-716-835-5238,1984-04-08,UK,PENDING,2025-04-01,2026-01-22
CUST000332,William,Moore,william.moore@gmail.com,+1-603-712-2201,1941-07-01,Italy,EXPIRED,2026-04-03,2026-01-22
CUST000333,David,Smith,david.smith@yahoo.com,+1-669-558-2127,1981-07-07,Spain,PENDING,2025-03-22,2026-01-22
CUST000334,Emma,Smith,emma.smith@gmail.com,+1-259-616-1304,2026-13-45,Italy,EXPIRED,2026-11-26,2026-01-22
CUST000335,Lisa,Thomas,lisa.thomas@outlook.com,+1-604-699-1342,1967-08-13,USA,NOT_STARTED,2026-12-10,2026-01-22
CUST000336,Patricia,Rodriguez,patricia.rodriguez@yahoo.com,+1-564-396-7023,1934-07-29,USA,EXPIRED,2025-11-24,2026-01-22
CUST000337,Patricia,Davis,patricia.davis@company.com,+1-313-750-3902,1980-12-23,Australia,REJECTED,2025-05-14,2026-01-22
CUST000338,Lisa,Garcia,lisa.garcia@outlook.com,+1-929-284-1637,1989-04-28,UK,NOT_STARTED,2025-09-08,2026-01-22
CUST000339,Thomas,Wilson,thomas.wilson@gmail.com,+1-538-697-1241,1964-05-03,Canada,REJECTED,2025-08-30,2026-01-22
CUST000340,Linda,Williams,linda.williams@gmail.com,+1-911-729-1171,1934-05-04,UK,PENDING,2025-01-28,2026-01-22
CUST000341,Richard,Thomas,richard.thomas@yahoo.com,+1-811-396-3261,1957-12-13,Japan,NOT_STARTED,2026-09-10,2026-01-22
CUST000342,Lisa,Hernandez,lisa.hernandez@outlook.com,+1-572-618-6842,1930-01-15,Spain,VERIFIED,2026-07-01,2026-01-22
CUST000343,John,,john.brown@outlook.com,+1-375-953-8192,1979-05-20,Italy,VERIFIED,2025-09-23,2026-01-22
CUST000344,Jane,Jones,jane.jones@yahoo.com,+1-718-364-3172,1933-01-31,UK,NOT_STARTED,2025-08-26,2026-01-22
CUST000345,,Smith,david.smith@outlook.com,+1-324-946-6267,1982-10-14,Germany,NOT_STARTED,2025-03-20,2026-01-22
CUST000346,Robert,Miller,robert.miller@yahoo.com,+1-351-472-7704,2007-02-06,UK,VERIFIED,2026-06-04,2026-01-22
CUST000347,Emma,Garcia,emma.garcia@yahoo.com,+1-499-561-1319,1963-11-07,India,PENDING,2026-06-20,2026-01-22
CUST000348,Thomas,Jones,thomas.jones@gmail.com,+1-539-396-3127,1974-03-28,Japan,VERIFIED,2025-10-01,2026-01-22
CUST000349,Thomas,Jones,thomas.jones@yahoo.com,+1-908-952-1033,1971-04-08,India,PENDING,2026-08-12,2026-01-22
CUST000350,Charles,Lopez,charles.lopez@gmail.com,+1-223-720-5206,2007-02-12,USA,REJECTED,2025-11-05,2026-01-22
CUST000351,Richard,Davis,richard.davis@company.com,+1-816-947-3786,1952-11-22,Japan,NOT_STARTED,2025-01-25,2026-01-22
CUST000352,Robert,Brown,robert.brown@yahoo.com,+1-543-452-2767,1988-12-14,Japan,PENDING,2025-05-02,2026-01-22
CUST000353,Lisa,Gonzalez,lisa.gonzalez@gmail.com,+1-976-696-1168,1944-01-27,Japan,REJECTED,2025-02-09,2026-01-22
CUST000354,Linda,Hernandez,linda.hernandez@yahoo.com,+1-665-329-1208,1942-09-13,Canada,NOT_STARTED,2026-06-11,2026-01-22
CUST000355,James,Garcia,james.garcia@gmail.com,+1-319-895-4117,1991-01-26,Spain,PENDING,2026-05-19,2026-01-22
CUST000356,Robert,Lopez,robert.lopez@outlook.com,+1-640-277-2658,1962-09-08,Spain,REJECTED,2025-10-28,2026-01-22
CUST000357,John,Garcia,john.garcia@yahoo.com,+1-554-767-4240,,Germany,REJECTED,2025-11-05,2026-01-22
CUST000358,Sarah,Williams,sarah.williams@gmail.com,+1-533-643-4681,2007-04-25,UK,REJECTED,2026-04-25,2026-01-22
CUST000359,Richard,Miller,richard.miller@company.com,+1-565-280-2590,1989-04-22,Italy,EXPIRED,2025-02-26,2026-01-22
CUST000360,Robert,Davis,robert.davis@yahoo.com,+1-445-824-4296,1961-07-28,Japan,VERIFIED,2026-04-02,2026-01-22
CUST000361,Patricia,Lopez,patricia.lopez@company.com,+1-854-588-3549,1932-05-25,Italy,PENDING,2025-05-26,2026-01-22
CUST000362,,Wilson,charles.wilson@gmail.com,+1-823-292-1005,1952-09-22,UK,PENDING,2025-10-20,2026-01-22
CUST000363,Jennifer,Brown,jennifer.brown@yahoo.com,+1-988-611-5137,2009-10-16,France,PENDING,2026-11-02,2026-01-22
CUST000364,Mary,Gonzalez,mary.gonzalez@company.com,+1-932-427-9463,1935-11-13,Germany,REJECTED,2025-04-30,2026-01-22
CUST000365,Patricia,Hernandez,patricia.hernandez@company.com,+1-556-899-5720,1991-06-18,Japan,NOT_STARTED,2026-07-29,2026-01-22
CUST000366,Lisa,Johnson,lisa.johnson@yahoo.com,+1-213-461-4274,1958-04-26,Japan,PENDING,2025-03-22,2026-01-22
CUST000367,Barbara,,barbara.martinez@company.com,+1-896-790-1208,1986-07-04,Japan,NOT_STARTED,2026-01-13,2026-01-22
CUST000368,Emma,Johnson,emma.johnson@gmail.com,+1-733-205-2516,1957-06-28,India,PENDING,2026-05-14,2026-01-22
CUST000369,Robert,Williams,robert.williams@company.com,+1-750-251-8018,2000-12-12,Japan,PENDING,2026-05-19,2026-01-22
CUST000370,Thomas,Davis,thomas.davis@gmail.com,+1-596-532-6153,1959-07-28,Spain,PENDING,2025-08-02,2026-01-22
CUST000371,Robert,Anderson,robert.anderson@company.com,+1-939-962-2326,1965-07-08,UK,NOT_STARTED,2026-04-14,2026-01-22
CUST000372,Mary,Moore,mary.moore@yahoo.com,+1-360-557-1126,1964-06-02,USA,EXPIRED,2025-08-04,2026-01-22
CUST000373,Jennifer,Moore,jennifer.moore@company.com,+1-472-399-8932,2001-05-13,UK,EXPIRED,2026-09-15,2026-01-22
CUST000374,Sarah,,sarah.rodriguez@gmail.com,+1-919-386-6871,1982-11-14,Spain,EXPIRED,2026-03-29,2026-01-22
CUST000375,John,Brown,john.brown@outlook.com,+1-915-833-3905,1969-04-12,Spain,VERIFIED,2026-12-24,2026-01-22
CUST000376,Jennifer,Hernandez,jennifer.hernandez@company.com,+1-687-652-9316,1952-11-07,Spain,EXPIRED,2026-01-01,2026-01-22
CUST000377,Charles,Gonzalez,charles.gonzalez@yahoo.com,+1-683-883-9021,1980-04-30,Spain,EXPIRED,2026-04-13,2026-01-22
CUST000378,Emma,Smith,emma.smith@gmail.com,+1-947-304-2928,1974-04-02,France,EXPIRED,2026-11-13,2026-01-22
CUST000379,Mary,Wilson,mary.wilson@gmail.com,+1-807-509-8245,1938-04-05,Spain,VERIFIED,2025-06-30,2026-01-22
CUST000380,Thomas,,thomas.rodriguez@company.com,+1-311-749-6101,1979-11-27,Japan,VERIFIED,2025-03-21,2026-01-22
CUST000381,Richard,Johnson,richard.johnson@company.com,+1-206-205-7087,1945-08-01,Canada,EXPIRED,2026-09-29,2026-01-22
CUST000382,William,Taylor,william.taylor@company.com,+1-516-759-5689,1950-08-20,Canada,PENDING,2026-03-09,2026-01-22
CUST000383,Linda,Thomas,linda.thomas@company.com,+1-232-685-1617,1943-07-06,Germany,EXPIRED,2025-03-13,2026-01-22
CUST000384,Jennifer,Gonzalez,jennifer.gonzalez@yahoo.com,+1-774-518-7519,1950-04-08,USA,EXPIRED,2025-06-24,2026-01-22
CUST000385,William,Thomas,william@,+1-947-208-5111,1946-02-25,USA,NOT_STARTED,2026-07-14,2026-01-22
CUST000386,Charles,Williams,charles.williams@yahoo.com,+1-773-425-9723,1968-12-29,Italy,PENDING,2026-02-22,2026-01-22
CUST000387,Michael,Garcia,michael.garcia@gmail.com,+1-485-496-8283,1984-09-24,Spain,PENDING,2025-01-27,2026-01-22
CUST000388,Jane,Brown,jane.brown@gmail.com,+1-675-517-1615,1957-12-23,Italy,EXPIRED,2026-09-15,2026-01-22
CUST000389,Barbara,,barbara.davis@gmail.com,+1-730-492-5300,1960-01-15,Germany,REJECTED,2025-10-01,2026-01-22
CUST000390,,Taylor,lisa.taylor@yahoo.com,+1-639-569-5655,1955-05-07,Italy,REJECTED,2027-01-16,2026-01-22
CUST000391,Linda,Lopez,linda.lopez@outlook.com,+1-650-915-3897,1944-11-30,France,NOT_STARTED,2026-02-09,2026-01-22
CUST000392,,Moore,mary.moore@company.com,+1-567-920-3363,1989-01-25,Spain,PENDING,2025-02-05,2026-01-22
CUST000393,Patricia,Gonzalez,patricia.gonzalez@yahoo.com,+1-608-727-2698,1955-02-09,Australia,EXPIRED,2026-06-05,2026-01-22
CUST000394,Robert,Lopez,,123,2001-01-25,,VERIFIED,2026-08-25,2026-01-22
CUST000395,Robert,Taylor,robert.taylor@gmail.com,+1-304-529-8381,1958-12-03,India,EXPIRED,2025-03-04,2026-01-22
,Jane,Rodriguez,jane.rodriguez@yahoo.com,+1-929-272-3738,1943-11-19,Italy,NOT_STARTED,2025-06-11,2026-01-22
CUST000397,James,Jones,james.jones@company.com,+1-666-747-7715,1998-03-27,Germany,NOT_STARTED,2026-10-15,2026-01-22
CUST000398,Charles,Miller,charles.miller@yahoo.com,+1-741-331-7841,2008-07-04,India,VERIFIED,2026-09-05,2026-01-22
CUST000399,William,Smith,william.smith@gmail.com,+1-314-814-7101,1965-03-11,,VERIFIED,2025-08-11,2026-01-22
CUST000400,Sarah,Williams,sarah.williams@company.com,+1-608-734-3153,1947-12-03,USA,VERIFIED,2025-02-23,2026-01-22
CUST000401,Lisa,Hernandez,lisa.hernandez@gmail.com,+1-642-968-1063,2007-11-16,Canada,NOT_STARTED,2026-05-27,2026-01-22
CUST000402,William,Johnson,william.johnson@gmail.com,+1-867-940-8004,1979-04-25,USA,EXPIRED,2025-11-27,2026-01-22
CUST000403,Linda,,linda.wilson@company.com,+1-220-269-3595,1974-04-18,UK,VERIFIED,2025-08-23,2026-01-22
CUST000404,Sarah,Smith,sarah.smith@gmail.com,+1-525-286-3753,1976-01-02,India,REJECTED,2026-10-20,2026-01-22
CUST000405,Jennifer,Miller,jennifer.miller@gmail.com,+1-387-663-2271,1940-06-07,Canada,REJECTED,2026-03-16,2026-01-22
CUST000406,Mary,Garcia,mary.garcia@yahoo.com,+1-342-676-4934,1983-07-25,USA,EXPIRED,2025-06-05,2026-01-22
CUST000407,Barbara,Taylor,barbara.taylor@gmail.com,+1-889-853-4743,2006-02-04,Spain,PENDING,2026-02-10,2026-01-22
CUST000408,Barbara,Anderson,,+1-357-424-4542,NOT_A_DATE,India,VERIFIED,2025-09-12,2026-01-22
